Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_96,Building,Los Angeles,4/5/2020,12/24/2020,7981440,11707509.46,3726069.459,786,863.1015462,77.10154617,0.50171939,2.752726503,311.6412027,26.74993641,21.40082065,Sunny,202,40875.78088,796.8345116,2802,70.23794679,6,6.413811604,86.25676115,1,60.15228509,High
PJT_97,Dam,Houston,4/6/2020,11/12/2021,27918198,37464020,9545822.003,404,389.4884907,-14.51150935,0.603824408,4.129441132,297.019636,39.26966558,37.69984851,Rainy,257,18580.06504,741.3201489,4591,52.1896023,5,2.464775976,92.64026569,0,68.28432952,Low
PJT_98,Road,New York,4/7/2020,1/2/2022,38554126,55124546.51,16570420.51,527,775.7659905,248.7659905,1.359433597,1.517519546,148.6941805,-6.821649164,56.21809029,Rainy,182,43140.41583,671.4563642,4520,44.05329061,4,5.9383113,58.69004773,0,90.87248624,High
PJT_99,Road,Houston,4/8/2020,3/14/2021,17684388,18066009.67,381621.6741,500,468.0680835,-31.93191653,1.934352406,1.992393811,242.9993441,-2.264066342,21.04728388,Stormy,132,39151.93769,448.4960714,6896,50.28593227,5,8.717919309,61.12768549,0,50.51708434,High
PJT_100,Bridge,Los Angeles,4/9/2020,1/8/2022,48878717,61223111.4,12344394.4,738,795.9995429,57.99954291,1.840047262,1.584565069,343.5188027,29.41475652,38.51824004,Sunny,245,18368.62474,918.1368472,8643,99.06287876,2,5.62753492,74.37055889,0,79.77999039,High
PJT_101,Tunnel,Seattle,4/10/2020,4/9/2022,45768534,60445759.42,14677225.42,360,388.3822995,28.38229945,1.055463488,2.336936677,377.2090386,14.05049065,55.98215736,Snowy,55,24194.87844,972.5792874,8041,68.11281699,8,7.151469554,92.61643382,1,25.07774395,High
PJT_102,Bridge,New York,4/11/2020,2/19/2022,19138519,25034467.65,5895948.645,797,870.515895,73.51589503,1.610709537,1.427898081,50.32258642,12.19517414,60.12044736,Snowy,75,13367.90504,256.2753814,4311,92.04073028,4,1.677232159,59.88032907,0,24.05768309,Low
PJT_103,Tunnel,New York,4/12/2020,3/1/2022,21978981,25163537.86,3184556.855,890,888.7291743,-1.270825693,0.357917121,4.808057211,471.5840435,-2.4668351,84.80261851,Cloudy,162,9997.359997,300.7113773,3305,90.925148,1,5.041050213,98.55329161,0,57.23182123,Medium
PJT_104,Road,Chicago,4/13/2020,7/25/2022,8964443,8150802.677,-813640.3226,565,773.9917251,208.9917251,1.95713255,1.56422314,124.0364176,17.87235224,65.17419363,Stormy,152,37524.29148,573.0679252,8875,70.69117345,9,1.854038507,56.38011542,0,63.67066886,Low
PJT_105,Bridge,Chicago,4/14/2020,2/3/2022,22444021,28049541.7,5605520.696,797,775.8784776,-21.12152241,1.932271145,0.490222691,155.1111954,-3.040007884,49.03150618,Snowy,169,17038.03358,182.1255124,2967,82.40126251,9,6.395155082,58.75389726,0,66.91069367,High
PJT_106,Dam,Seattle,4/15/2020,8/5/2022,35751594,37605704.68,1854110.682,287,367.6309267,80.63092671,0.41108502,2.63408583,168.5630506,16.2141251,85.1245824,Cloudy,232,41902.67146,492.8035589,9009,51.56512062,6,3.529489341,58.36168917,0,77.11066378,Medium
PJT_107,Building,New York,4/16/2020,2/3/2021,35600593,41658124.6,6057531.598,710,691.7584074,-18.24159262,0.668903937,0.285495392,67.01906145,31.99884144,74.94180884,Snowy,216,49802.39202,623.6121383,6462,81.3038023,2,3.585392479,79.30029765,0,36.5438339,Medium
PJT_108,Tunnel,Seattle,4/17/2020,5/14/2022,5688482,8387943.221,2699461.221,589,555.0272943,-33.97270567,0.290294495,0.552715832,105.3734556,4.204539684,34.00062448,Cloudy,58,8447.891627,569.866214,7897,56.34307476,0,1.690900634,95.87705408,0,66.03469497,Low
PJT_109,Building,Chicago,4/18/2020,10/10/2021,42902454,48883965.22,5981511.216,475,686.6874086,211.6874086,0.616263438,1.096946946,493.8574653,16.44323925,29.15896529,Rainy,94,26286.58063,397.8177248,4458,89.92372581,2,3.792140753,62.75556936,0,26.93252087,Medium
PJT_110,Building,Chicago,4/19/2020,9/21/2021,49465992,69444364.53,19978372.53,350,354.9270409,4.927040927,1.650316,2.321751249,191.8475318,44.56087832,67.3068145,Rainy,293,41092.81517,588.2012255,9585,45.02344799,8,5.560094594,77.65184267,0,29.70979381,High
PJT_111,Bridge,New York,4/20/2020,1/8/2022,41538036,42083196.28,545160.2814,510,710.3025473,200.3025473,0.818799654,2.166254662,101.8854907,27.76577328,59.19182159,Snowy,63,40502.79034,962.9208588,5778,86.38832037,4,6.261940929,58.7886255,0,16.05779995,High
PJT_112,Building,Houston,4/21/2020,4/15/2021,11168293,14557605.22,3389312.224,672,824.3951672,152.3951672,0.267954238,3.99845931,98.14606753,36.27462242,75.27715297,Stormy,161,39199.87212,285.4156639,4730,45.99621439,6,1.599989961,81.55684481,0,77.23005275,Low
PJT_113,Dam,Los Angeles,4/22/2020,9/20/2022,34222265,50861273.04,16639008.04,374,354.071003,-19.928997,0.750228497,3.697373269,373.7569855,12.81661836,71.71635351,Sunny,104,20704.77209,689.3482226,5365,92.87135421,2,6.863132671,56.16231681,0,55.62936733,High
PJT_114,Building,Chicago,4/23/2020,11/30/2021,39309051,37781338.56,-1527712.441,191,281.3943627,90.39436274,1.964628335,2.13159147,434.5558988,32.23235077,63.76480737,Stormy,186,25423.39651,139.0570247,8547,58.25227109,3,5.399881847,74.56553838,0,31.4367135,Medium
PJT_115,Bridge,Chicago,4/24/2020,8/17/2022,33337259,30169951.54,-3167307.459,374,392.0180859,18.01808587,1.296398831,1.668521038,165.6285348,-7.771995488,89.04675201,Stormy,64,31773.57608,159.774764,1027,79.26360189,0,5.832172071,82.75909068,1,60.06139531,High
PJT_116,Dam,Houston,4/25/2020,5/5/2021,7465377,8660954.705,1195577.705,669,947.1616416,278.1616416,0.890705798,1.58234392,59.40928055,-3.23988496,57.35128111,Sunny,86,48827.32626,596.6454018,4491,69.25013672,2,8.495170064,78.95639584,0,41.88161788,High
PJT_117,Road,Houston,4/26/2020,1/31/2022,40683871,38876501.82,-1807369.178,361,361.4642473,0.464247253,0.416423176,3.869975436,150.3905083,1.168882611,27.91740296,Rainy,227,19739.62719,194.4452623,7423,61.97818872,6,4.080038008,57.00002414,0,85.34889193,Medium
PJT_118,Building,Seattle,4/27/2020,8/30/2021,43616258,58839667.13,15223409.13,835,1179.325384,344.325384,1.973735915,0.260362031,75.43206086,12.10735585,77.97914954,Rainy,176,46541.47495,120.1121096,6301,78.72650999,3,2.566460002,58.06866858,0,57.53330927,Medium
PJT_119,Bridge,Seattle,4/28/2020,7/13/2021,5902059,8550485.203,2648426.203,495,449.4289574,-45.57104257,1.659613118,0.064108248,96.52772148,36.51596831,37.62973536,Sunny,166,17121.06132,254.3616979,7160,96.85137883,1,5.966291581,83.56955024,0,12.68296506,Medium
PJT_120,Road,Los Angeles,4/29/2020,12/18/2021,45604238,52919731.64,7315493.642,873,1053.770603,180.7706032,0.634806875,3.97772196,244.1786539,9.044632793,74.41115037,Cloudy,133,49508.35095,608.3642539,2173,42.47618484,4,9.505197258,90.4454648,0,98.65857577,High
PJT_121,Road,Los Angeles,4/30/2020,12/6/2021,41162344,43435616.17,2273272.167,209,284.5880995,75.58809946,0.233130522,2.38573188,153.4632669,26.00416564,86.99749672,Stormy,121,35161.86591,733.0068591,1338,95.13117135,4,5.660826573,95.40372013,0,16.68686844,Medium
PJT_122,Tunnel,New York,5/1/2020,3/19/2021,40128126,46574388.07,6446262.072,775,1132.179916,357.1799156,0.207588559,0.654405693,282.1756453,29.01228621,68.77568598,Snowy,145,25858.01662,282.2307077,1841,76.5448993,1,8.487209567,90.68057577,0,72.636237,High
PJT_123,Dam,Seattle,5/2/2020,10/5/2021,23005782,30691293.47,7685511.471,857,1238.811738,381.8117384,0.328718484,1.177829673,164.072189,22.24002947,61.72211127,Rainy,160,32602.56926,701.4334935,1293,88.43885805,5,7.81328849,98.69619394,1,49.35302553,High
PJT_124,Building,Chicago,5/3/2020,9/10/2021,28345255,25664715.01,-2680539.989,275,382.7381035,107.7381035,1.203460309,4.662519765,473.2417855,9.648308249,52.2270323,Snowy,198,17263.90261,264.228698,7558,63.03249721,9,5.664977083,70.41259021,1,32.43860259,High
PJT_125,Bridge,Seattle,5/4/2020,2/8/2021,18496623,23188705.63,4692082.632,560,802.4322935,242.4322935,1.8646505,4.297514878,457.6747856,21.73793379,45.50869062,Sunny,234,17337.82359,652.111684,2647,68.31057849,3,6.827992999,66.55828771,0,70.8812411,High
PJT_126,Tunnel,Chicago,5/5/2020,7/2/2021,46858810,59415800.12,12556990.12,623,635.1683186,12.16831857,1.043812513,3.548925251,305.0627473,8.824607603,44.71033257,Snowy,154,10109.95447,470.7637119,5898,92.13104511,0,4.660121657,51.40920262,0,21.33076183,Medium
PJT_127,Dam,Houston,5/6/2020,3/6/2022,32457080,41629871.07,9172791.067,477,510.6335454,33.63354543,1.701596417,2.411126152,209.4907964,-5.38694438,64.5460894,Snowy,196,10132.2634,688.4195584,5526,64.89087819,2,5.775658202,72.4947928,0,87.24220286,High
PJT_128,Tunnel,Seattle,5/7/2020,11/14/2020,11569315,12092401.31,523086.3082,540,579.6258021,39.62580207,0.947184578,2.601618131,221.5160969,44.6042188,72.58911819,Stormy,270,20645.22837,995.5474772,6614,72.079574,8,5.565571798,82.56857762,0,32.55507873,Medium
PJT_129,Dam,Houston,5/8/2020,6/30/2021,11089851,14732108.89,3642257.885,553,622.8064943,69.80649431,1.446308737,4.876222676,235.3335274,-3.00496505,67.49619486,Sunny,107,39328.49651,944.0352687,4801,41.21169539,9,7.381993267,90.77043207,1,42.53082925,High
PJT_130,Dam,Los Angeles,5/9/2020,5/19/2022,4887008,4666285.755,-220722.2451,733,832.6824308,99.68243084,1.490558201,4.828852219,377.410695,-6.020838889,33.88870708,Snowy,144,32358.70254,103.8535821,9280,49.51588035,6,4.689831874,63.37276914,0,66.93792727,Medium
PJT_131,Building,Los Angeles,5/10/2020,12/17/2020,44755415,45630929.46,875514.4635,482,591.2853999,109.2853999,0.430531041,1.076345229,253.237548,38.31919121,54.57910261,Rainy,167,9616.305215,896.8948879,8376,78.50119048,5,1.897904104,75.67956382,1,10.0926384,Medium
PJT_132,Dam,New York,5/11/2020,9/15/2022,46570487,66431962.74,19861475.74,600,597.5567148,-2.443285188,0.786310512,4.055522832,435.5284759,6.600906349,75.41480505,Sunny,55,43350.64362,159.8417157,1899,83.01861406,0,8.098385705,83.10047823,0,52.54737529,High
PJT_133,Tunnel,Seattle,5/12/2020,6/24/2022,41279707,55448301.43,14168594.43,425,558.7678993,133.7678993,1.310874097,0.986213331,474.8426537,25.76633357,53.29928547,Rainy,53,32061.54321,957.7419275,4477,74.95605621,8,7.16367703,77.5801433,0,90.48240294,High
PJT_134,Dam,Houston,5/13/2020,1/11/2022,38170084,34667876.97,-3502207.029,899,899.4853913,0.485391301,0.234323556,1.067687389,201.175769,8.095315131,57.56362958,Cloudy,92,48238.50096,353.6431112,2744,48.59860218,8,9.551111099,63.70103587,0,71.23740771,High
PJT_135,Building,Chicago,5/14/2020,4/16/2021,22970950,24097118.19,1126168.195,416,451.8529971,35.85299713,0.786926357,3.380465171,302.3125166,11.52998489,73.97952337,Snowy,142,35158.34603,443.8313474,7096,66.72432571,0,4.858445583,89.81412191,0,44.91103284,Medium
PJT_136,Building,Los Angeles,5/15/2020,6/14/2021,9457411,9728308.038,270897.0384,713,857.0310469,144.0310469,1.116118986,2.025005493,92.77544157,4.416213461,66.28857144,Sunny,91,12882.86887,182.4743847,3253,61.30568598,5,1.703850912,58.66805062,0,69.43819853,Low
PJT_137,Tunnel,Los Angeles,5/16/2020,9/12/2022,10137344,10770763.74,633419.7428,364,501.5426186,137.5426186,1.992826537,4.657722036,140.2110715,8.867420319,48.65414446,Rainy,52,26320.2513,201.0454825,2633,69.73968064,6,2.094570877,95.24899169,0,94.29124824,Low
PJT_138,Road,Chicago,5/17/2020,2/17/2022,40275054,42229838.47,1954784.47,647,869.3619563,222.3619563,1.001613769,0.445048674,236.059595,12.58852203,82.67888978,Snowy,178,34182.39189,754.0665087,8001,92.21974207,1,7.959875889,97.62983745,0,26.90247852,High
PJT_139,Road,Houston,5/18/2020,3/27/2021,43188444,40489847.65,-2698596.347,542,697.7277727,155.7277727,1.650507839,2.557628204,142.7912222,29.6228838,31.37969481,Stormy,285,6271.911547,949.8990122,8020,86.55168632,9,1.609815545,68.2786631,0,57.8627208,Low
PJT_140,Dam,Houston,5/19/2020,1/20/2021,7933705,9324993.703,1391288.703,462,458.9803478,-3.019652167,0.920927842,4.592607652,444.4522209,18.13449068,89.6861514,Rainy,232,5670.961887,649.6736455,9149,45.03937008,7,9.170435304,68.80908952,0,31.12638231,High
PJT_141,Bridge,Seattle,5/20/2020,11/22/2020,23322619,31243915.3,7921296.297,732,899.0623158,167.0623158,1.613142373,4.520568302,121.2288152,41.89608694,28.31968049,Rainy,64,10823.13503,744.265014,5701,93.41855187,7,3.534851002,87.16391295,0,86.88021753,Medium
PJT_142,Dam,Seattle,5/21/2020,4/26/2022,17794513,22492959.04,4698446.038,515,490.5209691,-24.47903094,1.231288123,0.782646067,255.0473697,-7.696578339,21.04649798,Cloudy,96,16324.89958,785.7727701,7735,68.30602907,5,9.089911365,72.81442993,0,74.89452264,High
PJT_143,Tunnel,New York,5/22/2020,1/29/2021,29820898,38878190.64,9057292.638,341,384.108506,43.10850597,1.784531339,1.8331885,322.5646582,17.66875774,82.30132308,Stormy,134,24329.71056,336.5328471,2013,84.63172869,8,7.961561639,51.43050718,0,82.09683282,High
PJT_144,Tunnel,Los Angeles,5/23/2020,12/22/2021,47705646,45257845.79,-2447800.209,339,389.2092623,50.20926226,0.880790849,3.095607,361.3387587,22.13236339,37.14674559,Cloudy,223,26934.82132,140.7066678,4299,48.40235388,2,8.840809327,95.99383638,0,94.87106672,High
PJT_145,Tunnel,Seattle,5/24/2020,12/29/2021,40564766,59666488.21,19101722.21,653,603.298122,-49.70187803,1.248178398,0.796974424,222.3812164,40.61083423,71.07897392,Stormy,107,11211.2424,101.6854695,2506,80.24317154,1,2.926357226,71.5375171,0,30.90778987,Medium
PJT_146,Tunnel,Houston,5/25/2020,9/26/2022,45969434,64499487.61,18530053.61,780,830.2264306,50.22643055,1.297035493,4.84011086,441.0945809,-7.296281201,76.77107625,Rainy,272,35302.62106,415.5843547,5803,54.17956106,1,6.361241462,60.17475503,0,14.38472544,High
PJT_147,Tunnel,Chicago,5/26/2020,6/22/2022,15512253,21454286.53,5942033.525,501,738.1682299,237.1682299,0.893027589,4.573746644,305.743618,21.54247717,80.12904737,Cloudy,248,31826.21278,317.3178054,1977,66.30285383,5,1.842302189,77.78320366,0,36.18133482,Low
PJT_148,Building,Houston,5/27/2020,4/1/2021,10615754,14796134.77,4180380.772,191,281.1862969,90.18629686,0.374192883,0.834750895,247.7785012,36.94964607,89.4115965,Snowy,258,18250.88445,156.0859525,2817,41.0117722,6,2.820526908,60.94530813,0,45.92253778,Medium
PJT_149,Road,Los Angeles,5/28/2020,3/4/2022,33254832,48539627.55,15284795.55,603,670.1719282,67.17192823,0.277762873,0.605777306,80.25828532,3.306025047,40.5827797,Stormy,297,5614.694755,261.5754632,5901,49.09663828,5,3.789120046,60.30109998,0,66.2643826,Medium
PJT_150,Tunnel,Houston,5/29/2020,6/18/2021,23529829,28860567.75,5330738.753,252,233.3167365,-18.68326353,0.131675946,0.427042414,259.1102608,38.19607917,69.71703393,Rainy,260,8494.156191,212.0490084,7798,45.52482959,2,7.667313324,77.28656637,0,81.79341062,High
PJT_151,Bridge,New York,5/30/2020,8/18/2021,15557759,15871546.72,313787.7196,767,772.7194911,5.719491079,1.759715102,4.54721832,419.3311284,-8.95261249,28.07799008,Sunny,88,22626.2649,923.3905426,1473,54.38465038,4,1.222429414,69.55211461,0,41.48229592,Low
PJT_152,Bridge,Los Angeles,5/31/2020,5/17/2022,23414241,29737728.92,6323487.923,380,431.4256569,51.4256569,0.549302333,0.968119049,326.5434582,30.2850046,48.47665039,Stormy,180,11928.8458,226.2404921,1567,46.0010854,7,9.128055546,78.64966391,0,52.61472881,High
PJT_153,Bridge,Chicago,6/1/2020,8/7/2021,10004471,13463305.72,3458834.716,701,1029.536141,328.536141,0.501862824,2.081424643,424.4731042,41.32122716,79.35801853,Stormy,207,21956.88228,583.8836176,8966,81.5146016,5,1.637231623,99.84127184,0,80.69205394,Low
PJT_154,Bridge,New York,6/2/2020,9/13/2021,16723723,22455786.35,5732063.35,684,673.5480957,-10.45190432,1.498467261,2.244256828,272.3052518,26.14587139,45.73606322,Snowy,84,33268.2172,633.7953596,3258,41.74239413,1,4.388411758,92.95090772,0,30.27958537,Medium
PJT_155,Building,Los Angeles,6/3/2020,5/12/2021,4765056,5779390.681,1014334.681,867,1177.480942,310.4809419,0.708030615,2.995055221,103.3077673,14.14660842,61.37667664,Stormy,299,29625.68425,589.1405119,9120,77.06443004,6,1.729806655,50.38353996,0,29.54187351,Low
PJT_156,Bridge,Chicago,6/4/2020,3/5/2021,4325315,4070446.815,-254868.1846,218,210.4156762,-7.58432385,1.061484916,0.358676719,56.13793063,-7.531544094,55.26414106,Stormy,234,15402.91474,189.1507908,5310,48.44246985,7,7.920710588,52.52778548,0,63.03096908,High
PJT_157,Tunnel,New York,6/5/2020,3/21/2021,48715952,54691828.86,5975876.857,239,355.8123366,116.8123366,0.408771024,1.133793087,186.448796,40.60625973,65.21660718,Snowy,206,20472.01211,386.9185256,2982,96.70968743,3,2.271834761,80.50397201,0,49.24511475,Low
PJT_158,Dam,New York,6/6/2020,11/3/2021,15067121,21884390.04,6817269.041,757,854.6302139,97.6302139,1.923516871,4.657451935,364.0957122,15.86629225,88.10260726,Snowy,227,32631.40393,146.1432992,2096,95.98564439,0,8.962812192,81.31280406,1,95.40071227,High
PJT_159,Bridge,Los Angeles,6/7/2020,7/29/2021,6217092,7775526.385,1558434.385,500,682.5703617,182.5703617,1.71800466,4.542050536,405.6169568,-8.405179062,23.90148686,Cloudy,239,43738.47626,456.1029227,7610,53.53018615,1,5.771997879,93.9095422,0,42.13274887,High
PJT_160,Building,Seattle,6/8/2020,12/20/2021,42819037,52367646.54,9548609.538,614,678.8105549,64.81055491,1.741200284,3.906453237,183.0887756,27.94015892,60.17730623,Rainy,101,38894.60474,269.7390381,4570,76.86527789,3,9.536255375,81.45285873,0,78.36000432,High
PJT_161,Building,New York,6/9/2020,2/14/2022,38375319,40728190.73,2352871.727,815,1040.430081,225.4300809,0.872870122,0.097006228,273.0442644,16.50104895,80.41201455,Rainy,167,29903.00121,605.46928,7497,41.68031917,6,3.613248215,61.38572693,0,62.47834691,Medium
PJT_162,Bridge,New York,6/10/2020,4/3/2022,24429562,27387233.24,2957671.24,855,868.0042515,13.00425147,1.548486306,1.635033842,239.503507,-3.161007541,53.69678982,Cloudy,63,21303.18492,723.5275545,4646,95.90731258,1,5.088845367,73.42581139,0,14.91184828,Medium
PJT_163,Dam,Chicago,6/11/2020,1/1/2021,3846274,5527894.43,1681620.43,587,579.728603,-7.271397004,0.373364695,3.139793677,234.735253,1.784949512,25.49690302,Rainy,212,21427.30749,578.9078742,3419,71.37923849,5,7.248222661,90.44927003,0,17.59469932,High
PJT_164,Bridge,Houston,6/12/2020,9/22/2022,47782538,62111461.74,14328923.74,565,826.5037433,261.5037433,0.116376105,1.375951059,154.1069209,-6.453012575,59.23775467,Stormy,205,44573.77896,490.813027,5279,42.59338909,1,8.487219813,96.14124823,0,28.28408394,High
PJT_165,Building,Los Angeles,6/13/2020,4/5/2021,47338604,64969025.19,17630421.19,850,1233.000112,383.0001117,0.137948572,4.547933475,111.3669973,21.58614468,43.24517236,Cloudy,235,6765.960922,448.6000788,1673,60.54999958,6,4.79221379,61.84575595,0,22.88373606,High
PJT_166,Road,Los Angeles,6/14/2020,4/6/2022,40542531,47540465.94,6997934.94,748,1071.49606,323.4960604,1.214543301,3.169447309,138.5098512,24.21162136,30.84592497,Cloudy,79,49459.219,857.5225913,3802,44.61096771,1,9.031892845,76.98023675,0,39.64343407,High
PJT_167,Tunnel,Seattle,6/15/2020,1/7/2022,24846553,31757580.26,6911027.265,257,327.741838,70.74183802,0.96525032,0.359533587,74.89957422,17.81582641,79.43241593,Rainy,139,34896.89349,297.4312586,8312,63.57666636,2,2.061884875,57.94637751,0,62.10900244,Low
PJT_168,Building,Seattle,6/16/2020,6/2/2022,34268890,35949099.34,1680209.339,373,516.5904257,143.5904257,1.084229163,4.545027944,139.1588338,34.94061732,56.51196591,Sunny,184,35651.19646,760.7965056,3369,80.19558053,8,7.378162469,74.84998495,0,64.21262887,High
PJT_169,Bridge,Los Angeles,6/17/2020,3/2/2021,25649133,33940894.9,8291761.897,464,436.8198832,-27.18011676,0.114179967,4.788833291,54.14040393,37.35548517,85.32934887,Rainy,216,6709.902679,781.7340923,5530,68.19339448,3,4.13379084,54.50570604,1,62.89910066,High
PJT_170,Tunnel,Seattle,6/18/2020,7/17/2022,17159082,19845521.61,2686439.609,706,777.2166381,71.21663814,0.903104577,0.388562092,332.2662803,23.85934182,76.42115532,Sunny,144,32248.81737,477.2800065,2066,63.02333048,4,1.912019357,97.0864035,0,20.58477712,Low
PJT_171,Bridge,Chicago,6/19/2020,6/6/2021,34931226,40713297.84,5782071.836,703,765.019978,62.01997802,1.464329506,2.661801174,192.3689333,-9.298393616,68.50802556,Cloudy,118,26815.0127,367.5705393,6432,47.14942273,8,4.479981011,81.90282291,0,64.02028698,Medium
PJT_172,Bridge,Los Angeles,6/20/2020,12/28/2020,17213225,22198061.26,4984836.262,792,1014.858657,222.858657,0.941118034,1.516821411,487.9151201,28.23763107,20.35178524,Sunny,212,9760.05081,523.4873374,9073,54.69634274,6,8.92194062,92.71083709,0,46.87721982,High
